GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,conm,prccm,ccmbegdt
011456,P,01,LC,39917,21914,12/06/1963,E,01,01/31/2019,WEYERHAEUSER CO,26.2400,02/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,02/28/2019,WEYERHAEUSER CO,24.8900,03/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,03/31/2019,WEYERHAEUSER CO,26.3400,04/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,04/30/2019,WEYERHAEUSER CO,26.8000,05/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,05/31/2019,WEYERHAEUSER CO,22.8000,06/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,06/30/2019,WEYERHAEUSER CO,26.3400,07/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,07/31/2019,WEYERHAEUSER CO,25.4100,08/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,08/31/2019,WEYERHAEUSER CO,26.3100,09/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,09/30/2019,WEYERHAEUSER CO,27.7000,10/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,10/31/2019,WEYERHAEUSER CO,29.2100,11/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,11/30/2019,WEYERHAEUSER CO,29.5100,12/01/2018
011456,P,01,LC,39917,21914,12/06/1963,E,01,12/31/2019,WEYERHAEUSER CO,30.2000,01/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,01/31/2020,WEYERHAEUSER CO,28.9500,02/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,02/29/2020,WEYERHAEUSER CO,25.9800,03/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,03/31/2020,WEYERHAEUSER CO,16.9500,04/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,04/30/2020,WEYERHAEUSER CO,21.8700,05/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,05/31/2020,WEYERHAEUSER CO,20.1900,06/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,06/30/2020,WEYERHAEUSER CO,22.4600,07/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,07/31/2020,WEYERHAEUSER CO,27.8100,08/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,08/31/2020,WEYERHAEUSER CO,30.3100,09/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,09/30/2020,WEYERHAEUSER CO,28.5200,10/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,10/31/2020,WEYERHAEUSER CO,27.2900,11/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,11/30/2020,WEYERHAEUSER CO,29.0400,12/01/2019
011456,P,01,LC,39917,21914,12/06/1963,E,01,12/31/2020,WEYERHAEUSER CO,33.5300,01/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,01/31/2021,WEYERHAEUSER CO,31.1900,02/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,02/28/2021,WEYERHAEUSER CO,33.8700,03/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,03/31/2021,WEYERHAEUSER CO,35.6000,04/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,04/30/2021,WEYERHAEUSER CO,38.7700,05/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,05/31/2021,WEYERHAEUSER CO,37.9600,06/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,06/30/2021,WEYERHAEUSER CO,34.4200,07/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,07/31/2021,WEYERHAEUSER CO,33.7300,08/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,08/31/2021,WEYERHAEUSER CO,36.0000,09/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,09/30/2021,WEYERHAEUSER CO,35.5700,10/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,10/31/2021,WEYERHAEUSER CO,35.7200,11/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,11/30/2021,WEYERHAEUSER CO,37.6100,12/01/2020
011456,P,01,LC,39917,21914,12/06/1963,E,01,12/31/2021,WEYERHAEUSER CO,41.1800,01/01/2021
011456,P,01,LC,39917,21914,12/06/1963,E,01,01/31/2022,WEYERHAEUSER CO,40.4300,02/01/2021
011456,P,01,LC,39917,21914,12/06/1963,E,01,02/28/2022,WEYERHAEUSER CO,38.8800,03/01/2021
011456,P,01,LC,39917,21914,12/06/1963,E,01,03/31/2022,WEYERHAEUSER CO,37.9000,04/01/2021
011456,P,01,LC,39917,21914,12/06/1963,E,01,04/30/2022,WEYERHAEUSER CO,41.2200,05/01/2021
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/1997,MICROSOFT CORP,126.3750,07/01/1996
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/1997,MICROSOFT CORP,141.3750,08/01/1996
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/1997,MICROSOFT CORP,132.1870,09/01/1996
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/1997,MICROSOFT CORP,132.3120,10/01/1996
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/1997,MICROSOFT CORP,130.0000,11/01/1996
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/1997,MICROSOFT CORP,141.5000,12/01/1996
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/1997,MICROSOFT CORP,129.2500,01/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/1998,MICROSOFT CORP,149.1870,02/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/1998,MICROSOFT CORP,84.7500,03/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/1998,MICROSOFT CORP,89.5000,04/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/1998,MICROSOFT CORP,90.1250,05/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/1998,MICROSOFT CORP,84.8125,06/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/1998,MICROSOFT CORP,108.3750,07/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/1998,MICROSOFT CORP,109.9375,08/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/1998,MICROSOFT CORP,95.9375,09/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/1998,MICROSOFT CORP,110.0625,10/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/1998,MICROSOFT CORP,105.8750,11/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/1998,MICROSOFT CORP,122.0000,12/01/1997
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/1998,MICROSOFT CORP,138.6875,01/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/1999,MICROSOFT CORP,175.0000,02/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/1999,MICROSOFT CORP,150.1250,03/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/1999,MICROSOFT CORP,89.6250,04/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/1999,MICROSOFT CORP,81.3125,05/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/1999,MICROSOFT CORP,80.6875,06/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/1999,MICROSOFT CORP,90.1875,07/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/1999,MICROSOFT CORP,85.8125,08/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/1999,MICROSOFT CORP,92.5625,09/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/1999,MICROSOFT CORP,90.5625,10/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/1999,MICROSOFT CORP,92.5625,11/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/1999,MICROSOFT CORP,91.0469,12/01/1998
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/1999,MICROSOFT CORP,116.7500,01/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2000,MICROSOFT CORP,97.8750,02/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/29/2000,MICROSOFT CORP,89.3750,03/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2000,MICROSOFT CORP,106.2500,04/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2000,MICROSOFT CORP,69.7500,05/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2000,MICROSOFT CORP,62.5625,06/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2000,MICROSOFT CORP,80.0000,07/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2000,MICROSOFT CORP,69.8125,08/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2000,MICROSOFT CORP,69.8125,09/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2000,MICROSOFT CORP,60.3125,10/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2000,MICROSOFT CORP,68.8750,11/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2000,MICROSOFT CORP,57.3750,12/01/1999
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2000,MICROSOFT CORP,43.3750,01/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2001,MICROSOFT CORP,61.0625,02/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2001,MICROSOFT CORP,59.0000,03/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2001,MICROSOFT CORP,54.6875,04/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2001,MICROSOFT CORP,67.7500,05/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2001,MICROSOFT CORP,69.1800,06/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2001,MICROSOFT CORP,73.0000,07/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2001,MICROSOFT CORP,66.1900,08/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2001,MICROSOFT CORP,57.0500,09/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2001,MICROSOFT CORP,51.1700,10/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2001,MICROSOFT CORP,58.1500,11/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2001,MICROSOFT CORP,64.2100,12/01/2000
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2001,MICROSOFT CORP,66.2500,01/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2002,MICROSOFT CORP,63.7100,02/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2002,MICROSOFT CORP,58.3400,03/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2002,MICROSOFT CORP,60.3100,04/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2002,MICROSOFT CORP,52.2600,05/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2002,MICROSOFT CORP,50.9100,06/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2002,MICROSOFT CORP,54.7000,07/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2002,MICROSOFT CORP,47.9800,08/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2002,MICROSOFT CORP,49.0800,09/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2002,MICROSOFT CORP,43.7400,10/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2002,MICROSOFT CORP,53.4700,11/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2002,MICROSOFT CORP,57.6800,12/01/2001
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2002,MICROSOFT CORP,51.7000,01/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2003,MICROSOFT CORP,47.4600,02/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2003,MICROSOFT CORP,23.7000,03/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2003,MICROSOFT CORP,24.2100,04/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2003,MICROSOFT CORP,25.5600,05/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2003,MICROSOFT CORP,24.6100,06/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2003,MICROSOFT CORP,25.6400,07/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2003,MICROSOFT CORP,26.4100,08/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2003,MICROSOFT CORP,26.5200,09/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2003,MICROSOFT CORP,27.8000,10/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2003,MICROSOFT CORP,26.1400,11/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2003,MICROSOFT CORP,25.7100,12/01/2002
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2003,MICROSOFT CORP,27.3700,01/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2004,MICROSOFT CORP,27.6500,02/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/29/2004,MICROSOFT CORP,26.5300,03/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2004,MICROSOFT CORP,24.9300,04/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2004,MICROSOFT CORP,26.1300,05/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2004,MICROSOFT CORP,26.2300,06/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2004,MICROSOFT CORP,28.5600,07/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2004,MICROSOFT CORP,28.4900,08/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2004,MICROSOFT CORP,27.3000,09/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2004,MICROSOFT CORP,27.6500,10/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2004,MICROSOFT CORP,27.9700,11/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2004,MICROSOFT CORP,26.8100,12/01/2003
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2004,MICROSOFT CORP,26.7200,01/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2005,MICROSOFT CORP,26.2800,02/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2005,MICROSOFT CORP,25.1600,03/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2005,MICROSOFT CORP,24.1700,04/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2005,MICROSOFT CORP,25.3000,05/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2005,MICROSOFT CORP,25.8000,06/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2005,MICROSOFT CORP,24.8400,07/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2005,MICROSOFT CORP,25.6100,08/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2005,MICROSOFT CORP,27.3800,09/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2005,MICROSOFT CORP,25.7300,10/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2005,MICROSOFT CORP,25.7000,11/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2005,MICROSOFT CORP,27.6800,12/01/2004
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2005,MICROSOFT CORP,26.1500,01/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2006,MICROSOFT CORP,28.1500,02/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2006,MICROSOFT CORP,26.8700,03/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2006,MICROSOFT CORP,27.2100,04/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2006,MICROSOFT CORP,24.1500,05/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2006,MICROSOFT CORP,22.6500,06/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2006,MICROSOFT CORP,23.3000,07/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2006,MICROSOFT CORP,24.0600,08/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2006,MICROSOFT CORP,25.7000,09/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2006,MICROSOFT CORP,27.3500,10/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2006,MICROSOFT CORP,28.7100,11/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2006,MICROSOFT CORP,29.3600,12/01/2005
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2006,MICROSOFT CORP,29.8600,01/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2007,MICROSOFT CORP,30.8600,02/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2007,MICROSOFT CORP,28.1700,03/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2007,MICROSOFT CORP,27.8700,04/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2007,MICROSOFT CORP,29.9400,05/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2007,MICROSOFT CORP,30.6901,06/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2007,MICROSOFT CORP,29.4700,07/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2007,MICROSOFT CORP,28.9900,08/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2007,MICROSOFT CORP,28.7300,09/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2007,MICROSOFT CORP,29.4600,10/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2007,MICROSOFT CORP,36.8100,11/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2007,MICROSOFT CORP,33.6000,12/01/2006
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2007,MICROSOFT CORP,35.6000,01/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2008,MICROSOFT CORP,32.6000,02/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/29/2008,MICROSOFT CORP,27.1999,03/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2008,MICROSOFT CORP,28.3800,04/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2008,MICROSOFT CORP,28.5200,05/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2008,MICROSOFT CORP,28.3200,06/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2008,MICROSOFT CORP,27.5100,07/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2008,MICROSOFT CORP,25.7200,08/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2008,MICROSOFT CORP,27.2900,09/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2008,MICROSOFT CORP,26.6900,10/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2008,MICROSOFT CORP,22.3300,11/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2008,MICROSOFT CORP,20.2200,12/01/2007
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2008,MICROSOFT CORP,19.4400,01/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2009,MICROSOFT CORP,17.1000,02/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2009,MICROSOFT CORP,16.1500,03/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2009,MICROSOFT CORP,18.3700,04/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2009,MICROSOFT CORP,20.2600,05/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2009,MICROSOFT CORP,20.8900,06/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2009,MICROSOFT CORP,23.7700,07/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2009,MICROSOFT CORP,23.5200,08/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2009,MICROSOFT CORP,24.6500,09/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2009,MICROSOFT CORP,25.7200,10/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2009,MICROSOFT CORP,27.7300,11/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2009,MICROSOFT CORP,29.4100,12/01/2008
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2009,MICROSOFT CORP,30.4800,01/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2010,MICROSOFT CORP,28.1800,02/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2010,MICROSOFT CORP,28.6700,03/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2010,MICROSOFT CORP,29.2875,04/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2010,MICROSOFT CORP,30.5350,05/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2010,MICROSOFT CORP,25.8000,06/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2010,MICROSOFT CORP,23.0100,07/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2010,MICROSOFT CORP,25.8100,08/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2010,MICROSOFT CORP,23.4650,09/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2010,MICROSOFT CORP,24.4900,10/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2010,MICROSOFT CORP,26.6650,11/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2010,MICROSOFT CORP,25.2575,12/01/2009
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2010,MICROSOFT CORP,27.9100,01/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2011,MICROSOFT CORP,27.7250,02/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2011,MICROSOFT CORP,26.5800,03/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2011,MICROSOFT CORP,25.3900,04/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2011,MICROSOFT CORP,25.9200,05/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2011,MICROSOFT CORP,25.0100,06/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2011,MICROSOFT CORP,26.0000,07/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2011,MICROSOFT CORP,27.4000,08/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2011,MICROSOFT CORP,26.6000,09/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2011,MICROSOFT CORP,24.8900,10/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2011,MICROSOFT CORP,26.6300,11/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2011,MICROSOFT CORP,25.5800,12/01/2010
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2011,MICROSOFT CORP,25.9600,01/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2012,MICROSOFT CORP,29.5300,02/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/29/2012,MICROSOFT CORP,31.7400,03/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2012,MICROSOFT CORP,32.2550,04/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2012,MICROSOFT CORP,32.0150,05/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2012,MICROSOFT CORP,29.1900,06/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2012,MICROSOFT CORP,30.5900,07/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2012,MICROSOFT CORP,29.4700,08/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2012,MICROSOFT CORP,30.8200,09/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2012,MICROSOFT CORP,29.7600,10/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2012,MICROSOFT CORP,28.5400,11/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2012,MICROSOFT CORP,26.6150,12/01/2011
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2012,MICROSOFT CORP,26.7097,01/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2013,MICROSOFT CORP,27.4500,02/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2013,MICROSOFT CORP,27.8000,03/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2013,MICROSOFT CORP,28.6050,04/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,04/30/2013,MICROSOFT CORP,33.1000,05/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,05/31/2013,MICROSOFT CORP,34.9000,06/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,06/30/2013,MICROSOFT CORP,34.5450,07/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,07/31/2013,MICROSOFT CORP,31.8400,08/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,08/31/2013,MICROSOFT CORP,33.4000,09/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,09/30/2013,MICROSOFT CORP,33.2800,10/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,10/31/2013,MICROSOFT CORP,35.4050,11/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,11/30/2013,MICROSOFT CORP,38.1300,12/01/2012
012141,P,01,LC,10107,8048,03/13/1986,E,01,12/31/2013,MICROSOFT CORP,37.4100,01/01/2013
012141,P,01,LC,10107,8048,03/13/1986,E,01,01/31/2014,MICROSOFT CORP,37.8400,02/01/2013
012141,P,01,LC,10107,8048,03/13/1986,E,01,02/28/2014,MICROSOFT CORP,38.3100,03/01/2013
012141,P,01,LC,10107,8048,03/13/1986,E,01,03/31/2014,MICROSOFT CORP,40.9900,04/01/2013
